gene	diff	rank
Bicra	1	494
Fbrsl1	1	495
BC106179	1	496
Rab31	1	497
8030442B05Rik	1	498
Gins1	1	499
Nol4l	1	500
Tmcc3	1	501
Acsl4	1	502
5830444B04Rik	1	503
Ston2	1	504
Slc25a33	1	505
Cyth4	1	506
Mtdh	1	507
Slco4a1	1	508
Eif2d	1	509
Fnbp1	1	510
Rbks	1	511
Itgb2	1	512
Otulin	1	513
Zbtb18	1	514
C030006K11Rik	1	515
Tmc8	1	516
Csk	1	517
Irf5	1	518
2310010J17Rik	1	519
Rcbtb2	1	520
Slc8a1	1	521
Sgip1	1	522
Fam168b	1	523
Malat1	1	524
Rgs3	1	525
Slc25a19	1	526
Eef2k	1	527
Mxi1	1	528
Carlr	1	529
Btk	1	530
Cdkn2aipnl	1	531
Myl12b	1	532
Acap2	1	533
Med13l	1	534
Tmem50a	1	535
Vav1	1	536
Rhoq	1	537
Tex2	1	538
Aldh4a1	1	539
C030013C21Rik	1	540
Scarb2	1	541
Gxylt1	1	542
Wdfy3	1	543
4930511A08Rik	1	544
Atp7a	1	545
Kcnk13	1	546
Ptma	1	547
Adrb1	1	548
Dyrk2	1	549
Itpr2	1	550
Lpcat2	1	551
Havcr2	1	552
Pla2g4a	1	553
Lcmt1	1	554
Arid5b	1	555
Tifab	1	556
Ankrd11	1	557
Crtam	1	558
Epb41	1	559
Syngr1	1	560
Cd83	1	561
Lag3	1	562
Ptp4a3	1	563
Slc6a6	1	564
Rpl37rt	1	565
Sik2	1	566
Peli1	1	567
Mbp	1	568
Bach2os	1	569
Tmem140	1	570
Fos	1	571
Incenp	1	572
Tmem184b	1	573
Camk1	1	574
Osbpl11	1	575
Tbc1d10a	1	576
Clta	1	577
Stx7	1	578
Herpud1	1	579
Atf7ip	1	580
B930025P03Rik	1	581
Gnai2	1	582
Prkch	1	583
Emc8	1	584
Tagap	1	585
Ergic1	1	586
Dgkd	1	587
Arrb2	1	588
Ncor2	1	589
Ctss	1	590
Prps1	1	591
Arhgef2	1	592
Tma16	1	593
Bbs9	1	594
Hps3	1	595
Tmem170b	1	596
Mknk1	1	597
Timm22	1	598
Pik3cg	1	599
Fbxl3	1	600
Casp8	1	601
Tnfrsf11a	1	602
Smad1	1	603
1700017B05Rik	1	604
Snx30	1	605
Rtn1	1	606
Itgae	1	607
Btbd18	1	608
Csf3r	1	609
Gpr146	1	610
Mtmr6	1	611
Apoh	1	612
Rgs2	1	613
1700112H15Rik	1	614
Taok3	1	615
Kat6a	1	616
Ptpra	1	617
Pdgfb	1	618
Camk1d	1	619
Pon1	1	620
Prcp	1	621
Dido1	1	622
Ncf1	1	623
Srsf9	1	624
Maml1	1	625
Bcas1os2	1	626
Mapkapk2	1	627
Ppp4r1	1	628
Zc3h12a	1	629
Pik3r5	1	630
Ubc	1	631
Hivep2	1	632
C030005K06Rik	1	633
Ykt6	1	634
Senp2	1	635
Gnaq	1	636
Cep43	1	637
Hvcn1	1	638
Cdh15	1	639
Tnrc18	1	640
Tyrobp	1	641
Commd8	1	642
Gatd3a	1	643
Hck	1	644
Kcnip2	1	645
4930459C07Rik	1	646
Qrfp	1	647
Plxna4os1	1	648
Slc7a7	1	649
Arid3a	1	650
Foxn3	1	651
Plxnb2	1	652
Fry	1	653
Pxn	1	654
2010106C02Rik	1	655
Lamp2	1	656
Calm2	1	657
Dok1	1	658
Npc2	1	659
Phospho1	1	660
Arpc2	1	661
Ssr1	1	662
Mlxip	1	663
Plekhg2	1	664
Traf5	1	665
Stard5	1	666
Stab1	1	667
Rp2	1	668
E230013L22Rik	1	669
Ube2v1	1	670
Rassf4	1	671
Dock2	1	672
Nyx	1	673
Ppp2r5c	1	674
Scoc	1	675
Igf1r	1	676
Sort1	1	677
Abhd12	1	678
Adgre1	1	679
Zbtb7a	1	680
Nr4a1	1	681
Hpgd	1	682
Zcchc24	1	683
Tmem63a	1	684
Pxk	1	685
Ppt1	1	686
Or5v1b	1	687
A630072M18Rik	1	688
Rnf145	1	689
Mapk3	1	690
Ptprc	1	691
Klhl6	1	692
Sesn1	1	693
Cdc42se2	1	694
Grk2	1	695
Tlr13	1	696
Wdr44	1	697
Cd84	1	698
Wdr37	1	699
Tnpo1	1	700
Scamp1	1	701
Abcc3	1	702
Atp8a1	1	703
Tgif1	1	704
Elk3	1	705
Fcgr4	1	706
Man1a2	1	707
Capn3	1	708
Fth1	1	709
Ralb	1	710
Znrf2	1	711
Mideas	1	712
Tatdn2	1	713
Tpcn1	1	714
1700016A09Rik	1	715
Lrrc8d	1	716
Slc9a9	1	717
Ankdd1a	1	718
Parvg	1	719
Clvs1	1	720
Man1c1	1	721
Abcd2	1	722
Chst7	1	723
Pvt1	1	724
Ank1	1	725
Tagap1	1	726
Aurkb	1	727
Pkdcc	1	728
Ldb1	1	729
Rock2	1	730
Mgst2	1	731
Creb3l2	1	732
Rab6b	1	733
Rplp0	1	734
Tal1	1	735
4930426L09Rik	1	736
Adcy7	1	737
Kdm2b	1	738
Clip1	1	739
Setd1b	1	740
Arl4c	1	741
Ctsb	1	742
Cd86	1	743
Trit1	1	744
Stard8	1	745
Gab2	1	746
1700003D09Rik	1	747
Tm6sf1	1	748
Lnpep	1	749
Arf2	1	750
Atp2c1	1	751
Synj2	1	752
Il1a	1	753
Fcgr1	1	754
Parp8	1	755
Glt1d1	1	756
Map3k3	1	757
Mnt	1	758
Shb	1	759
Nr3c1	1	760
Cdk19	1	761
Spen	1	762
Ntpcr	1	763
Tcirg1	1	764
Rnf169	1	765
5830408C22Rik	1	766
9130015L21Rik	1	767
Hrh2	1	768
Gsdme	1	769
Htra4	1	770
Gpr84	1	771
Dock11	1	772
Nol11	1	773
3110056K07Rik	1	774
Garnl3	1	775
Nrp2	1	776
Clip2	1	777
Prrc2a	1	778
Klf4	1	779
Tppp	1	780
4930578M01Rik	1	781
Acvr1	1	782
Aagab	1	783
Cd2ap	1	784
Rnf34	1	785
Eif2ak3	1	786
Pnp2	1	787
Slc4a7	1	788
Cd33	1	789
Ap1b1	1	790
A930024E05Rik	1	791
Kdm6b	1	792
Gng10	1	793
Phc2	1	794
Gclc	1	795
Nod2	1	796
Cbfa2t3	1	797
Tbk1	1	798
Plau	1	799
Dhx9	1	800
Atf6	1	801
Tspan13	1	802
Tgm2	1	803
Sat1	1	804
Peli2	1	805
Gpr18	1	806
Bicd2	1	807
Spred1	1	808
Lrrc28	1	809
Fkbp5	1	810
Adcy9	1	811
Klf13	1	812
Cebpa	1	813
Adgrl2	1	814
Or4d11	1	815
Prrt1b	1	816
Smim29	1	817
Ascc1	1	818
Ccng2	1	819
Snx10	1	820
Sall3	1	821
Trim36	1	822
Cnrip1	1	823
B230217C12Rik	1	824
Lrp6	1	825
Fgd2	1	826
Kdm7a	1	827
Slc40a1	1	828
1700110K17Rik	1	829
Slc15a1	1	830
Klf12	1	831
1700020N01Rik	1	832
Vash1	1	833
P2rx7	1	834
Tanc2	1	835
Etv3	1	836
Bicral	1	837
