gene	diff	rank
Atox1	1.151854	457
Mctp1	1.151422	458
Arhgef7	1.150716	459
Dgkq	1.149152	460
Rpl35a	1.149106	461
Cd180	1.147347	462
Fam129a	1.14367	463
Zfp472	1.143164	464
Abhd10	1.139144	465
Mfge8	1.138065	466
Uckl1	1.137771	467
Cox7a2	1.136236	468
Rplp1	1.136136	469
Rps19	1.134927	470
Shmt1	1.134525	471
Gnptab	1.131522	472
Gde1	1.131263	473
1700003F12Rik	1.128944	474
Ythdc2	1.127418	475
Gm14586	1.12716	476
Kitl	1.126409	477
Rps13-ps1	1.125664	478
Atrn	1.124744	479
Pfkfb2	1.124744	480
Ormdl2	1.124143	481
2310079F23Rik	1.121469	482
Slc16a3	1.120467	483
Gm15430	1.119818	484
Usp30	1.118843	485
Smyd5	1.117364	486
Tmem18	1.116843	487
Med14	1.116692	488
AL663027.1	1.116367	489
Atp6v1c1	1.115971	490
Med30	1.114061	491
Gm13340	1.113178	492
Gm11263	1.111819	493
Rnf149	1.111186	494
Socs6	1.111152	495
Cln5	1.110704	496
Rps8	1.110577	497
Atp6v1a	1.110475	498
Rtp4	1.109947	499
Pyroxd1	1.109496	500
Arl15	1.107597	501
Nom1	1.104981	502
Timp2	1.104524	503
Tprn	1.102051	504
Harbi1	1.101149	505
Cstb	1.101009	506
Clu	1.100451	507
Atp5j2	1.098642	508
Nfyc	1.097016	509
Gm10260	1.096433	510
Rplp0	1.095202	511
Ccdc45	1.094997	512
Phf7	1.094997	513
Uqcrh	1.09193	514
Crat	1.09088	515
Vps13c	1.090274	516
Rpl13a	1.088686	517
Rpl24	1.085081	518
Abca2	1.080399	519
Gm14456	1.077306	520
Gcsh	1.074532	521
Ldha	1.073106	522
Cast	1.07297	523
Thumpd1	1.07297	524
Tsen2	1.07297	525
Zbtb33	1.07297	526
Rpl39	1.071896	527
Rps15a	1.067899	528
Bloc1s2	1.066427	529
Mmgt1	1.065021	530
Ccny	1.063098	531
Atxn10	1.062343	532
Tssc4	1.060586	533
Siva1	1.059768	534
Sec24a	1.058471	535
Rpsa	1.057522	536
Cyp4v3	1.057296	537
Gm15427	1.05513	538
Pcp4	1.054355	539
Lrrc14	1.052228	540
Cox4i1	1.051754	541
Klhl6	1.04843	542
Gm10059	1.044275	543
Rpl18a	1.04298	544
Pdzd11	1.040549	545
Sdf4	1.040388	546
D10Wsu52e	1.040125	547
Rpl34-ps1	1.039323	548
5430417L22Rik	1.036894	549
Mrpl41	1.035496	550
Grn	1.03402	551
Plin2	1.030376	552
2310001A20Rik	1.028186	553
Gm3386	1.027513	554
Slc16a10	1.02634	555
Lrrcc1	1.025842	556
BC003266	1.024607	557
Ndufs6	1.024049	558
Isg20	1.020407	559
Gpd2	1.019589	560
Ipcef1	1.017829	561
Cox8a	1.016939	562
Gm14303	1.013898	563
Ebpl	1.0138	564
Atad3a	1.012534	565
Zfp420	1.011286	566
2810422J05Rik	1.009985	567
Chmp6	1.009605	568
Arl3	1.007049	569
Copg	1.006641	570
Bst2	1.00646	571
Gm11942	1.004	572
Ccdc126	1.001887	573
Gm13841	0.999862	574
Ccdc72	0.998055	575
Galk1	0.997972	576
Bag1	0.997337	577
Ddx31	0.996498	578
2010003O02Rik	0.992427	579
Gm2000	0.992262	580
Apaf1	0.988931	581
Sh3bgrl3	0.986805	582
2010011I20Rik	0.983965	583
Sumf2	0.983965	584
Mea1	0.981709	585
Gpr84	0.980538	586
Strn	0.980061	587
Tecpr2	0.976352	588
Gm10159	0.975261	589
Lsmd1	0.973795	590
Arl11	0.97369	591
Asl	0.973623	592
Atp5e	0.971003	593
Snap47	0.970939	594
Hus1	0.97079	595
Mtmr2	0.970668	596
Lrrc8d	0.962612	597
Rpl14-ps1	0.961614	598
Gtf3c4	0.96086	599
Chpt1	0.960695	600
Tpt1	0.960572	601
Arl5a	0.959341	602
H2-Aa	0.958526	603
Dgkz	0.951757	604
Glb1	0.951109	605
Ndufa2	0.950788	606
Txndc16	0.949799	607
