gene	diff	rank
Cd68	-0.499201877461391	190
Epb41l2	-0.498196733218	191
Picalm	-0.497524960964805	192
Qk	-0.496449877111616	193
Nmt1	-0.495279317232861	194
Lpar6	-0.49145851263306	195
Dock10	-0.488642823097025	196
Pik3r1	-0.484330253156748	197
Comt	-0.48337641849965	198
Tnfaip8l2	-0.482959805272699	199
Zeb2	-0.482780564172819	200
Rcsd1	-0.479543873936348	201
Scoc	-0.477864395079256	202
Dusp6	-0.477524606985236	203
Arhgef1	-0.477297321714657	204
Il21r	-0.477160949849455	205
Smad7	-0.475686591870016	206
Fus	-0.474892273700395	207
Dhrs3	-0.473476369108506	208
Ankrd44	-0.473349725673215	209
Csnk1e	-0.472662184913181	210
Pld4	-0.470938734595426	211
Man2b1	-0.468668103194445	212
Vgll4	-0.466151639665478	213
Ppcdc	-0.46530480444102	214
Snx18	-0.464892492356535	215
Rplp2	-0.463669451272194	216
Sipa1	-0.462961819974579	217
Itgam	-0.462479806287419	218
Srsf5	-0.461466109603948	219
Nav2	-0.460435469623001	220
Fam46a	-0.459263172912744	221
Rpl30	-0.458343632044144	222
Nav3	-0.457172979545379	223
Pnisr	-0.456400647661563	224
Rac1	-0.453819151041114	225
Usp2	-0.45356028534476	226
Fam134b	-0.451074391256995	227
Wdr89	-0.449983109946425	228
Rpl38	-0.449739071647434	229
Gm26916	-0.449710744480665	230
Mycbp2	-0.448490414327842	231
Fyb	-0.445354126542696	232
Ptafr	-0.444745145214949	233
Fcgr3	-0.443466207738689	234
Ncf1	-0.442924715854513	235
Prkcd	-0.441847429119542	236
Pura	-0.440153769788565	237
Tmem55b	-0.439954418709489	238
Ctc1	-0.439428106257561	239
Bin2	-0.438412663548841	240
Fcgr1	-0.434934860047173	241
Akap13	-0.434621144629857	242
Camk1	-0.433697769318585	243
Srsf2	-0.431052496878053	244
Nfe2l2	-0.430014930477814	245
Stambpl1	-0.428356297753066	246
Arl4c	-0.42533902620975	247
Glul	-0.424299341820732	248
Herc2	-0.424044110462263	249
Adora3	-0.42404228156962	250
Ttc14	-0.423100862554186	251
Tyrobp	-0.422367262542682	252
Fam102b	-0.42117635016094	253
Rnaset2b	-0.420422961888556	254
Ppt1	-0.419628068391239	255
Serinc3	-0.417462398174768	256
Rpl37	-0.417385060172904	257
Thrsp	-0.416736372060814	258
Rnf167	-0.415389458249771	259
Skil	-0.41218030460431	260
Pten	-0.410931317111055	261
Mbnl2	-0.410898099712845	262
Hvcn1	-0.407639524092489	263
Sox4	-0.407287075410404	264
Syngr2	-0.407250656238931	265
Fli1	-0.406105268043643	266
Pmepa1	-0.405539436983511	267
Gm26699	-0.404452077332027	268
Tmem243	-0.403045811783591	269
Ddx5	-0.402082587511152	270
Bhlhe41	-0.401229601590094	271
Clec4a3	-0.400443690832402	272
Bri3	-0.400245595262437	273
Crlf3	-0.396324470811111	274
Mir142hg	-0.395377373682518	275
Edem2	-0.395085573928109	276
Tapbp	-0.392484090496852	277
Ubash3b	-0.392151670695585	278
Rnf130	-0.390033786987031	279
Zfp36l1	-0.389973977166062	280
Alox5ap	-0.389602554468693	281
Hpgds	-0.389135000867716	282
Snx20	-0.38873442495599	283
Camk2n1	-0.388512673636643	284
Ogt	-0.388194883933192	285
Man1a2	-0.386652174357366	286
Mtus1	-0.383458058177593	287
Nr3c1	-0.382091544795645	288
Arl10	-0.381914310098774	289
Ptpn18	-0.381662511434449	290
Sft2d1	-0.381610764266614	291
Tmem100	-0.380848950770947	292
Abca9	-0.380584995383414	293
Taz	-0.379705756953693	294
Herpud1	-0.378858787444983	295
Tmem176a	-0.378472447343212	296
Csmd3	-0.378352823740739	297
Lyl1	-0.37725844507398	298
Lrrc3	-0.376841989789884	299
Zfand5	-0.37574078638793	300
Dock8	-0.375599401424477	301
Gns	-0.37551187622188	302
Fcer1g	-0.375311010837363	303
Srgn	-0.374586549826627	304
Grn	-0.374380227716611	305
Sult1a1	-0.371374074858883	306
Ang	-0.371326908653754	307
Havcr2	-0.369093205082332	308
Fez2	-0.369020639659464	309
March1	-0.368858542196768	310
Clk1	-0.367138745948466	311
Ikzf1	-0.366637997195365	312
Prkca	-0.365820832429326	313
Rpl27a	-0.365648014171009	314
Rps27rt	-0.364111395527521	315
Arrb2	-0.363670028923239	316
Col27a1	-0.363408687646429	317
Cebpb	-0.361619462727861	318
Sh3glb1	-0.361393523941764	319
Tgfbr2	-0.36040097076486	320
Rasgrp3	-0.36014551955215	321
Asph	-0.360084157395785	322
Ypel3	-0.359060087512474	323
Itpr2	-0.358796154989962	324
Serinc1	-0.358057623002525	325
Tspan14	-0.357868167757906	326
Irf2	-0.35765551593502	327
Cd33	-0.35748368985993	328
Zbtb7a	-0.357139722911449	329
Dpysl2	-0.355752826312306	330
Lst1	-0.354943047605162	331
Syngr1	-0.350523135920555	332
Cfh	-0.347579220325352	333
Prex1	-0.347249124167605	334
Il16	-0.346065583636429	335
Cd34	-0.345913918037314	336
Tspan7	-0.345854125838943	337
Foxn3	-0.344714768458016	338
Rsbn1l	-0.343862448342117	339
Mlxipl	-0.343757375744828	340
Cd82	-0.343441964254146	341
Lmo2	-0.342924477980699	342
Klf6	-0.342160988689009	343
Sgce	-0.338721731048409	344
Blnk	-0.338298837207844	345
Lat2	-0.337150108829998	346
Rpl37a	-0.336363958834589	347
Cd47	-0.336352114796047	348
Uqcrb	-0.335704329638393	349
Mgat4a	-0.335480025407945	350
Soga1	-0.335444275081694	351
Ubl3	-0.335271010532551	352
Slc16a6	-0.335259287818187	353
Tacc1	-0.334727115423684	354
Lgmn	-0.333987155963067	355
Tmed7	-0.333811920527479	356
Rnaset2a	-0.332420004003255	357
mt.Cytb	-0.330582996832439	358
Ccni	-0.330192356901672	359
Mrpl52	-0.329900437541124	360
X3222401L13Rik	-0.329766927567349	361
Tpst2	-0.329596877876743	362
Hps4	-0.327992150191116	363
Pkn1	-0.3269407449596	364
Rsrc2	-0.325442251780716	365
Stard3	-0.324978740787266	366
Akr1b10	-0.322711871170123	367
mt.Nd1	-0.322334267775314	368
Cebpz	-0.321668581999221	369
Pwwp2a	-0.321551598209804	370
Hhex	-0.321019214737007	371
B4galt1	-0.319847713672683	372
Mgat1	-0.318968697698832	373
Pcbp1	-0.318038611475465	374
Iffo1	-0.316911898823293	375
Lrrk1	-0.313766311475277	376
Ppp3ca	-0.313739576812023	377
B4galt4	-0.31300750213402	378
Ctso	-0.312930151169836	379
Cd27	-0.312576475778363	380
Ifi27	-0.312130267580879	381
Arhgap31	-0.311379402964732	382
Atp2c1	-0.309917572861925	383
X1700017B05Rik	-0.309791803210158	384
B230219D22Rik	-0.308970752243682	385
Ptpra	-0.308324259651646	386
Calhm2	-0.30758718414265	387
Ptprc	-0.30580681418101	388
Rnf13	-0.305725133860664	389
Itpripl1	-0.305709407646697	390
P4ha1	-0.30473264167528	391
Klk8	-0.304432589740338	392
Lims1	-0.302813021481328	393
Upk1b	-0.302797551144267	394
Zfp36	-0.302390731065655	395
St3gal5	-0.30153756212589	396
Actr2	-0.301419087180097	397
Tmed5	-0.301066010914567	398
Rab3il1	-0.300629462110051	399
Fam105a	-0.299946057972786	400
Ly96	-0.299599575112794	401
Sall1	-0.299136803995829	402
Aif1	-0.299066039327614	403
Mlph	-0.298717950629756	404
Eif4a2	-0.298611757146158	405
Zfp36l2	-0.296862100910246	406
Zfp644	-0.296091672071943	407
Tnfrsf1a	-0.296075754056899	408
Pde3b	-0.295562190583756	409
Ssr4	-0.295211713758565	410
Camk2d	-0.295011470814873	411
Phf14	-0.294929878401128	412
Ifnar2	-0.294641806445553	413
Zmiz1	-0.29349210494336	414
Cd48	-0.293488254746119	415
Hexa	-0.292417563384029	416
Ptpn1	-0.291582989958347	417
Snx5	-0.290159749254867	418
Pttg1ip	-0.289363361536121	419
Bcl2a1b	-0.289074182011602	420
Gtpbp2	-0.28893105224323	421
Dapp1	-0.288269890805748	422
Fchsd2	-0.288110205454364	423
Hck	-0.28802636203224	424
Cd86	-0.287612017495576	425
Numb	-0.286376749054684	426
Whrn	-0.286251201690982	427
Slamf9	-0.2859068963222	428
Cysltr1	-0.284851636274944	429
Ctsf	-0.284415971273063	430
Klf13	-0.284163808965778	431
Gp9	-0.283856990798433	432
Macf1	-0.282998539324896	433
Ctsa	-0.282598732474533	434
Mylip	-0.282390873039794	435
Tcirg1	-0.282340037599618	436
Tifa	-0.281953007288024	437
Dip2b	-0.281492055010561	438
Lamp2	-0.28069526924103	439
Peli1	-0.280011967603447	440
Itch	-0.279224961007091	441
Sesn1	-0.278935551285513	442
Stab1	-0.278706288266702	443
X2810474O19Rik	-0.278188378978807	444
Rbm25	-0.277679710006562	445
Cflar	-0.276466085569861	446
Tmbim6	-0.275043704838741	447
Cables1	-0.274405370294116	448
Slc9a9	-0.274081205150457	449
Morf4l1	-0.272357799466579	450
N4bp2l2	-0.27226091580709	451
Rps6ka1	-0.271822706135891	452
Naa35	-0.271698733440505	453
Eef2k	-0.271290076586778	454
Ccng2	-0.270694729845607	455
BC037034	-0.270319199860827	456
Rpl34	-0.270268449820082	457
Lpxn	-0.269660835614758	458
Mafg	-0.269497230252131	459
Chd9	-0.26891386534175	460
Pbxip1	-0.268628780011614	461
Nfkb1	-0.268604105616096	462
Sfpq	-0.267227833987369	463
Dst	-0.26665854879607	464
Hsd17b11	-0.266443822904631	465
Rassf2	-0.265550289824676	466
Papss1	-0.265187195124592	467
Asap1	-0.264624304059045	468
Ptbp3	-0.264121252563566	469
Gfm2	-0.263702935788704	470
Gm29417	-0.262884439609407	471
