gene	diff	rank
Socs3	0.126244950059099	201
Il10rb	0.12609771990363	202
Coro1a	0.125792842594279	203
Cstb	0.125343402187406	204
mt.Nd2	0.125208638262783	205
Rnaset2a	0.124674132935394	206
Ifi204	0.12453134838102	207
Gltp	0.123492341768569	208
P2rx4	0.122992999760199	209
Tnf	0.121726070574578	210
Tuba1b	0.121643642154395	211
Ptpn1	0.121581907602091	212
Zfos1	0.121318850698423	213
Itgb2	0.120667174040584	214
Ybx1	0.120653097262567	215
Rgs2	0.120116613698255	216
Psme2	0.119669299910053	217
Atp5g3	0.118884658219168	218
Rtp4	0.118562684896237	219
Arhgdib	0.11825990220351	220
Pfdn5	0.117533287141057	221
Naalad2	0.116756166246216	222
H2.M3	0.116754833369696	223
Arhgdia	0.116610440566118	224
Ntpcr	0.115518722976191	225
Trib1	0.115362746420465	226
Psme1	0.115150640782231	227
Capg	0.115130803839563	228
Mif	0.11485094858641	229
Bri3	0.114302617131073	230
Ly9	0.114077346375875	231
Gem	0.113807033506785	232
Rps21	0.112845678769722	233
Prdx5	0.112718129109029	234
Gnb2	0.112601838710229	235
Eef1g	0.112043676787957	236
Rpl41	0.112010493562673	237
Impact	0.112009567269093	238
Wipf1	0.111507050617767	239
Eif3h	0.111463896878123	240
Bcl2a1a	0.111188551299062	241
Ier3	0.111110213600102	242
Fxyd5	0.110845213949023	243
Cox4i1	0.110768935605735	244
Golgb1	0.110480983058035	245
Rpl7	0.110269526733836	246
Slamf6	0.110188627249963	247
Gpx1	0.110099139800819	248
C3ar1	0.109806171967478	249
Srsf5	0.109083396900492	250
Rps29	0.109003780185245	251
Ppt1	0.108992800803823	252
Timp2	0.108384775867991	253
Ldha	0.108212475388057	254
Myl6	0.108071656455401	255
Ssr4	0.108068478153816	256
AF251705	0.107876302257576	257
Pabpc1	0.107592406790331	258
Eif2s3y	0.105772289474595	259
Ncl	0.105526466142536	260
Kpna4	0.1055232387878	261
Hebp1	0.105120565122909	262
Pou2f2	0.105013461374306	263
Cd72	0.104812244555575	264
Ppp1r11	0.104124653683086	265
Dynll1	0.104091323998501	266
Npm1	0.10382508101011	267
Comt	0.103687614277316	268
Rgs1	0.103315908770376	269
Ctsl	0.103070932906144	270
Slamf8	0.103040505388106	271
Ndufa4	0.102840222285442	272
Igsf6	0.102754135110615	273
Eef1d	0.102688765040237	274
BC037034	0.10234239671137	275
Cdkn1a	0.102154635904214	276
