gene	diff	rank
Ogt	-0.0858052652456694	185
Srgap2	-0.0856706842957713	186
Slc44a2	-0.0844692026386089	187
Btf3	-0.084374407202621	188
Dip2b	-0.0843030909739929	189
Dock10	-0.0841172680695085	190
Ifitm10	-0.0838900651280901	191
Cables1	-0.083886452804262	192
Nek7	-0.0833050652780762	193
Gtf2h2	-0.0827986142534972	194
Plxnb2	-0.0827826615413332	195
Fmnl1	-0.0827490888188333	196
Gm26724	-0.0820170349714403	197
Ptpra	-0.0819838901254035	198
Bank1	-0.0815010921811557	199
Itgb1	-0.0805639014371938	200
Fam110a	-0.0801325929005047	201
Gm10073	-0.0800567862613797	202
Rasgrp3	-0.0795806762816126	203
Basp1	-0.0795678682849983	204
Usp2	-0.0794323236077836	205
St6galnac4	-0.0792311774381415	206
Fkbp5	-0.0790027310494659	207
Sema4d	-0.078934484193719	208
Pcbp1	-0.078261300454318	209
Ssh2	-0.0779634478152642	210
Tagap	-0.0776936339715353	211
Lhfpl2	-0.0776332262933968	212
Rpl15	-0.0776134553965071	213
Gp9	-0.0775660813818559	214
Adam15	-0.0774545493101043	215
Gm20721	-0.0770674428604484	216
X4933434E20Rik	-0.0767082952880121	217
Pnisr	-0.0767024501919339	218
Vapa	-0.0764907497376243	219
Npc1	-0.076478618950957	220
Scaf11	-0.0762606655020228	221
Nars	-0.0762406817747407	222
Rpl9.ps6	-0.076234374130577	223
Mpc1	-0.0761213952077551	224
Casp8	-0.0760653751031561	225
Pip4k2a	-0.0755826503044789	226
Pald1	-0.075264009454094	227
Atf7ip	-0.0751679175043327	228
Tpp1	-0.0749832745752963	229
Ssr1	-0.0749464419203808	230
Gpr165	-0.0746449646599814	231
Amfr	-0.074637414597174	232
Fam49b	-0.0745437511508515	233
Bcl2l1	-0.0737758760845008	234
Tmed10	-0.0736857107388645	235
Mertk	-0.0733366926815319	236
Snx5	-0.0732363973221681	237
Fubp1	-0.0731251488783075	238
Tspan3	-0.0731148105741624	239
Mrps33	-0.0729967113133798	240
Cpsf6	-0.0729108337787406	241
Akna	-0.0727891116532939	242
Ets1	-0.0725064757897105	243
Gcn1l1	-0.0723495953623425	244
B230219D22Rik	-0.0722661407344106	245
Fmnl3	-0.0716509415143701	246
Agmo	-0.0712678177832818	247
Man2b1	-0.0712438472948529	248
Arhgef40	-0.0710017412453369	249
Arhgap12	-0.0706139825455245	250
Lrp1	-0.0705299977108905	251
Gm2000	-0.0700498437095092	252
Tnfrsf1b	-0.0696302368997135	253
Nipa2	-0.0694700580253749	254
Spcs3	-0.0693902583065437	255
Tmem119	-0.0693626359592505	256
Rtn3	-0.0690632965435779	257
Zbtb38	-0.0685951227466449	258
Zfp260	-0.0684414530604948	259
Gm10076	-0.0680079983822265	260
Pik3r1	-0.067955022241287	261
Hnrnpul1	-0.0679232106754652	262
Klhdc8b	-0.0678203397474741	263
Wdr89	-0.0677549983827508	264
Prkar1a	-0.067400273157749	265
Rnf2	-0.0672652959931245	266
Lpcat3	-0.0670758628051511	267
Cdc42	-0.0670137711586447	268
Lpar6	-0.0667406184328628	269
Dnm2	-0.0666663876927712	270
Soga1	-0.0666237943608147	271
Elavl1	-0.0663502528370118	272
Foxn3	-0.0662007425799736	273
Tacc1	-0.0661482713950031	274
Rbmx	-0.0659341011164401	275
Tpcn1	-0.0658550699323344	276
Abcg1	-0.0654519897191672	277
Il13ra1	-0.0652821343429167	278
Cdk6	-0.0648812971529314	279
Zfp263	-0.0648211975470717	280
Ncoa3	-0.0648058821704443	281
Man1a	-0.0647139399587585	282
Man2b2	-0.0645613393047386	283
Trem2	-0.0645569477489092	284
Dennd4a	-0.06453885521829	285
Taz	-0.0645324631073599	286
Ppp1cb	-0.064255229566678	287
Gm43603	-0.0638895756197986	288
Fli1	-0.0637685190344798	289
Acap2	-0.0635575405257776	290
Slc43a2	-0.0633634118411933	291
Tia1	-0.062825020363374	292
Lrrc8a	-0.062687113904154	293
Nav3	-0.0626555508790773	294
Itfg1	-0.0622179816341831	295
Vwa5a	-0.0621220250985016	296
Olfml3	-0.0619954054616909	297
E230001N04Rik	-0.0616893902197296	298
Rnf103	-0.0615780039270703	299
Nras	-0.0614561659831361	300
Arhgap27	-0.0610588646921384	301
Abi1	-0.0609842168474515	302
Adam17	-0.0607618500285416	303
Il6st	-0.0606603515978357	304
Sept2	-0.0605963944196838	305
Cirbp	-0.0603669322812428	306
Cisd2	-0.0602962898903062	307
Rassf5	-0.0602610151761635	308
Tm6sf1	-0.0601661689902405	309
Ski	-0.0600811552722091	310
I830077J02Rik	-0.0599932781123445	311
Skil	-0.0599015748831658	312
Atp5l	-0.0598351518209986	313
Daglb	-0.0596825736665327	314
Ep300	-0.0596014009687575	315
Susd3	-0.0595289889515984	316
Morf4l1	-0.0595110660939122	317
Snhg20	-0.0595072142021424	318
Sec61a1	-0.0594156419516454	319
Nr3c1	-0.0593019860197573	320
Abl1	-0.059245060616096	321
Usp50	-0.0591686005633433	322
Slc35a5	-0.0590836442038032	323
Acp2	-0.0590296039927459	324
Arhgap31	-0.0589375523702218	325
Rptor	-0.0588781226145393	326
Tln1	-0.0588340959369834	327
Cysltr1	-0.058713978909382	328
Spag7	-0.0586165897040138	329
Arl1	-0.0585814806850358	330
Tlr13	-0.0585089305013987	331
Atp1b3	-0.0583660076297393	332
Tsc22d4	-0.0582135409844782	333
X5031414D18Rik	-0.0580658328178487	334
Lmo2	-0.05806322689298	335
St3gal5	-0.0579595774567323	336
Ubb	-0.0579281824481575	337
Edem1	-0.0577909158244671	338
Dnajb9	-0.0575231882457424	339
Ptp4a3	-0.0574206939374586	340
Clasp2	-0.0572370133281832	341
Ddx26b	-0.0571711925379273	342
Rnpepl1	-0.0570388240522678	343
Atad1	-0.0567197503357194	344
Eef2k	-0.0566261860807857	345
Sh2b3	-0.056395241405848	346
Gpr155	-0.0560888023033994	347
Cep68	-0.0560831846352424	348
Klhl9	-0.0560624548430956	349
Cldnd1	-0.05588367273877	350
Nrm	-0.0558746701544259	351
Vcp	-0.0558595649581874	352
Klf3	-0.0558018212516284	353
Tnfrsf13b	-0.0554500001363204	354
Mob1a	-0.0553002222514936	355
Etv5	-0.0552694314644159	356
Arhgef2	-0.0551413474226542	357
Wtap	-0.0551237237958793	358
Serf2	-0.0550841592743639	359
Unc93b1	-0.0550370566847564	360
Tjp1	-0.0549336364195291	361
Actr2	-0.054861876934854	362
