gene	diff	rank
Asph	1	442
Sash3	1	443
Cmtm6	1	444
Map3k9	1	445
Dido1	1	446
Phc2	1	447
Zfp536	1	448
Prkg2	1	449
Bcl11a	1	450
Spen	1	451
Adora3	1	452
Rassf2	1	453
Specc1	1	454
Ggta1	1	455
Hs1bp3	1	456
Efhd2	1	457
Tmem154	1	458
Stard8	1	459
Ahdc1	1	460
Epha2	1	461
1700010I14Rik	1	462
Abcd2	1	463
Cyp26b1	1	464
Irak2	1	465
Klhl6	1	466
Zfp503	1	467
Grb2	1	468
Tex2	1	469
A830082K12Rik	1	470
Slc7a7	1	471
Rnf216	1	472
Arid1a	1	473
Il6ra	1	474
Sdk1	1	475
Zfand3	1	476
Mideas	1	477
Cdk14	1	478
Ksr1	1	479
Ppif	1	480
Sipa1l3	1	481
Vash1	1	482
Kansl1	1	483
Zfp787	1	484
A930024E05Rik	1	485
Tspan7	1	486
Susd6	1	487
Hspa8	1	488
Dapk1	1	489
Pax6os1	1	490
Il21r	1	491
0610039K10Rik	1	492
St3gal2	1	493
Bach1	1	494
Eef2kmt	1	495
Fam107b	1	496
Apbb1ip	1	497
Mxi1	1	498
Egr3	1	499
Mapkapk2	1	500
Asah2	1	501
Iqsec2	1	502
Fance	1	503
Stau1	1	504
Iqck	1	505
Kcnip2	1	506
Hipk2	1	507
Clta	1	508
Blnk	1	509
Ldlrap1	1	510
Slc25a51	1	511
1700080N15Rik	1	512
Mgat4a	1	513
Lyzl4	1	514
Gabbr2	1	515
Dusp7	1	516
E130114P18Rik	1	517
Commd8	1	518
Efnb2	1	519
Arhgap25	1	520
Arhgef6	1	521
Rcvrn	1	522
Snx17	1	523
Ece1	1	524
Lpcat1	1	525
Rps14	1	526
1700025G04Rik	1	527
Afdn	1	528
Peli2	1	529
Ctsb	1	530
Cass4	1	531
Arid3b	1	532
Cd276	1	533
Slc1a3	1	534
Hs3st3b1	1	535
Lpcat2	1	536
Tm2d1	1	537
Lhpp	1	538
Timm22	1	539
Cers6	1	540
Arhgap21	1	541
Hpcal1	1	542
Akna	1	543
Fam168b	1	544
Dock8	1	545
Sort1	1	546
Il12a	1	547
Mtss1	1	548
Itgb3	1	549
Dock2	1	550
Capza2	1	551
Wdsub1	1	552
Gipc2	1	553
Sirpa	1	554
Atp2c1	1	555
Tnrc18	1	556
Atp7a	1	557
Hk1os	1	558
Tbc1d7	1	559
Pdgfb	1	560
Meis1	1	561
Ptpra	1	562
Gcnt2	1	563
Farp1	1	564
Kdm6b	1	565
Whrn	1	566
Ywhah	1	567
Cst3	1	568
4833415N18Rik	1	569
Tril	1	570
Ston2	1	571
Zbtb7a	1	572
Cyfip1	1	573
Skor1	1	574
Agap1	1	575
Tab2	1	576
Plxdc1	1	577
Cd180	1	578
5730435O14Rik	1	579
Ankrd13a	1	580
Pten	1	581
Gas7	1	582
Galnt4	1	583
Sh3bp5	1	584
Nfix	1	585
Ninj2	1	586
Pbx1	1	587
Atxn1	1	588
Lncpint	1	589
Klhdc4	1	590
Zfp217	1	591
Atp8a2	1	592
4930519K11Rik	1	593
Foxl1	1	594
Sardh	1	595
Nfe2l2	1	596
Kif26b	1	597
Cnrip1	1	598
Rac1	1	599
Zfp36	1	600
Ctss	1	601
Pip5k1c	1	602
Mtmr12	1	603
Ubtd1	1	604
Irf2	1	605
Amz1	1	606
Skil	1	607
Fyn	1	608
Ppp1r9a	1	609
Eeig2	1	610
Fkbp5	1	611
Tnfrsf21	1	612
Mgat1	1	613
Hes7	1	614
Afap1l1	1	615
Fat3	1	616
Sall3	1	617
Ergic1	1	618
Sesn1	1	619
Eps8	1	620
Ccnd3	1	621
Crybb3	1	622
Inpp4b	1	623
Piezo1	1	624
Snx24	1	625
Ldhd	1	626
Abhd15	1	627
Ckb	1	628
Ppcdc	1	629
Rai1	1	630
Tpcn1	1	631
Clip2	1	632
Rab31	1	633
Rhoq	1	634
Lncppara	1	635
Dock11	1	636
Il6st	1	637
Lamtor4	1	638
Abra	1	639
Fgf9	1	640
Gng10	1	641
Map4k3	1	642
Lhx2	1	643
Hivep1	1	644
Etv1	1	645
Map3k5	1	646
Ivns1abp	1	647
Ninj1	1	648
Add3	1	649
Utrn	1	650
Klhl18	1	651
Abhd17c	1	652
Lipc	1	653
Mlxip	1	654
Rassf4	1	655
Cited2	1	656
Dapp1	1	657
Cacna1e	1	658
Akap13	1	659
Cryba4	1	660
Scarb1	1	661
Zcchc14	1	662
Fbxw11	1	663
Sash1	1	664
Rbms1	1	665
Creb3l2	1	666
Btbd18	1	667
B4galt4	1	668
Dbx1	1	669
Tasor	1	670
Slc7a8	1	671
Ubr5	1	672
Rnf34	1	673
Ccdc6	1	674
Kdr	1	675
Tnfrsf11a	1	676
E030018B13Rik	1	677
Zfp619	1	678
Lcp2	1	679
Cd81	1	680
Cblb	1	681
Pim1	1	682
Gsk3b	1	683
